Pays_indic,Country Name,Country Code,Indicator Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ZMB_Croissance_GDP (current US$) par Tete (pourcent),,,,11.304792780402472,-2.2720079902002936,-0.3122160971901002,-22.170806561557058,-17.617741764233216,-19.391125901720432,-29.429209539963104,32.3961526189711,58.74889862836886,4.619372334292225,-20.05623379273735,0.2343713910394515,-8.109973868377834,0.432059157758476,9.027562314481658,1.517021133685541,-7.971667493236159,16.413699938844875,-20.031286476052987,-6.370972106663852,2.9719378637506897,10.776034060399862,-0.18253615929692688,13.922040736335394,23.683892212260034,30.477538592644994,49.11884691194863,7.287909167274749,23.989351672423076,-16.792879780509846,28.411875016540158,12.316479173469741,5.389684836545166,6.5700220846829955,-6.165802968829993,-24.120667438277255,-4.276975494234801,19.85714995798425,1.398761834826448,-17.026617819661332
AGO_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-18.135254779812975,-15.744365077862685,4.224309345192041,-4.339950579447787,-22.80838031629268,-1.2370929090190237,-5.3940678678583405,25.360688201907642,-26.128512776402534,6.374259010969286,24.847476071370476,-16.683604833511566,43.735705683704666,-40.760354850062456,8.710022278542851,4.582109736245622,-5.35982814369445,-32.01932340367158,3.2125739179946975,-0.8800747815148937,-6.8110243698940485,-4.3846120588363195,-2.9408983419992185,0.511189713247732,-0.6939774268398924,-6.106144133903946,-2.1559247804944652,-2.7798201295493676,-1.7890527047642901,-1.2830368479240357,0.722836530566115,-1.5230429028582049,-1.6966749540560753,,,,,,,
ALB_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-0.4138234583774452,-9.811844846157872,-0.13518819038655744,5.538367473139664,3.4004335037581117,-5.192072508667918,0.22204167120042784,-1.1951154660016552,1.5837883855045374,-3.0471233296037465,-13.050119450457968,-25.097994710072793,-24.277134223067275,-1.9726553757567662,12.665694408969879,-4.893228201103135,-3.0461727105757688,-10.541883799206143,-4.0242119611393,24.563115903007454,30.021309460950555,-17.931718236380185,10.335843409823012,4.802330754285807,-5.13041986749356,12.834772448265332,-2.7734842301268046,24.008363006478866,-17.004396941493116,0.33006561191281114,5.432640903045841,2.689192170839744,2.307691090884289,,,,,,,
ARB_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,1.6583051288375754,-12.383782029527499,2.667670214986751,-1.467663965792864,-4.464051220343895,-19.118135054257117,0.9127536413479933,-2.1636579233018502,0.8507752101333955,1.8042096926324482,-7.825990258088234,2.3123060884776354,-2.090477918217456,2.688557024669783,0.9325020126320276,29.55391817231793,0.017112153096390987,-1.3734091499238728,34.52849535335023,0.5381758237674513,1.143839597637555,-5.462197932432437,5.58161828971942,-0.33176649131062813,-17.268275945594336,4.060214180101959,-4.343526331535417,32.82501576315412,-2.0385315810482734,-1.4083836525572548,-21.27947696610175,26.11733137363018,-24.85455935163922,,,,,,,
ARE_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-3.90244772786937,-16.6843649493706,-7.890621991124487,-8.343382475416165,24.016921170232017,-3.6836092674652288,-9.542383025822758,-9.448756211955496,-2.0248981473757866,4.55260202183591,-4.7038913222367915,4.1646803829740335,-7.110418217451244,-2.455534377434802,2.5055659317192376,1.3590642643494681,4.3634012331030165,-5.995577869853021,-2.1612116657955496,-3.1516131862749073,1.8883723556007919,-5.43686538063394,4.663700646733788,-0.8920551585674728,-4.746105624883979,-9.192458220446431,-8.318459043253448,-4.943364348495019,-6.044072456117788,-9.9463046136346,-1.9649716454531072,-1.3594480971005303,0.5918245843517627,,,,,,,
ARG_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-2.3137065362739637,-4.698265699538767,-2.4501729421365774,0.4497941738411479,-3.8016028971209903,-3.5960704614056436,3.6517093638959413,0.8646853499365641,2.0306629685875,-1.72621040257418,-1.091181552814333,-1.1572353686291703,0.484826342701327,0.29231336449946477,-3.2478906122389892,0.2905281016922755,3.5368580607814337,2.778000166952976,2.7689111538677857,5.994950785777665,-1.8160698540466,-2.5684423574683994,-5.753453189396723,9.666767541458679,6.166882599807107,-4.123102827418296,3.192209538841686,1.9071760436408736,5.952844048485771,-10.159901518521625,-3.0684104536757206,1.0732939742656022,0.8375669467661966,,,,,,,
AUS_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,3.9935371199911165,-12.000241986682948,8.705578523624865,-10.932462072138229,1.805038518385951,13.156252723378659,-6.360543751911687,-6.469243719740696,3.586968887887609,4.262023014835736,3.089768450893666,2.223581597985948,-3.650400997800479,-2.504381389618095,7.813937586714552,-7.467151441028531,2.645976098221911,78.97359180464564,-1.0624577174383958,27.785866265129844,-10.226441247701375,13.285048863440664,-11.085017147440727,-9.516026856303336,10.500080870107224,-21.584713244836117,21.333144209538172,-5.416440291875143,-17.896092310925347,21.28465927262008,-30.324455059520076,-0.9143135038219711,-4.745657091719924,,,,,,,
AUT_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-2.231956959102585,-4.484709884757869,-3.2585861097306794,0.2527605597774847,3.2640535426775994,1.7835878029625682,-1.9518020565250882,-0.43721643152148804,-0.36587263954406307,-1.132942794785861,6.340317464110292,3.2539647311004773,-5.889658973892811,-0.6175524736240795,0.0773157610874259,3.2583422941233287,3.700358396071966,-1.1826324847941747,1.0660366188981012,-2.345919169830955,-1.6599527704976942,3.4308429833354257,1.2885102879498993,5.519001991568661,3.3188773267428955,0.580924377566764,-2.4480722224925007,-2.7832767830539966,1.111061439287078,-6.125245255648953,5.502146422695779,-2.30210970863835,-2.4550118626580795,,,,,,,
BDI_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-9.337495246763737,-10.124536242895294,-1.4619620519760574,-0.6731160798694704,-0.6003905000316612,-2.637544281852718,4.367429762851027,-3.0845713543887103,3.4695206853081744,-1.9148166855123645,2.398822923687627,0.6807487465691029,-0.7786642634156307,1.3745520282101178,-3.168648935756077,-0.7383241999314207,0.3689495001216285,-0.588935470952461,101.49032124799879,-56.14582392769889,20.652394436333637,-2.4786887951835417,44.37559214769935,1.454918783854408,-1.0627917080955116,-4.39444908814729,1.3894287038834727,-4.553852579202554,1.1203187973210635,0.1622514947909661,-1.3234313377709612,-1.3772013321591479,-1.498000820458845,,,,,,,
BEL_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-6.285723256233153,-7.0164223400619035,-5.934762896220783,-6.1272225025262195,2.9981732967798274,-1.5543602447070164,-0.06628451891565726,-0.7248794654790068,0.22960206303550626,-0.06444398526385235,-0.35709907871630053,3.156026897876965,-1.5372942931037863,-2.064124145075321,3.744458625858342,1.3900731593275386,4.29605564026601,-2.7173836757018615,1.5654835709036203,-3.29402569359357,-0.5456234338578307,-2.048591127644839,-4.915022457236805,3.898153115375456,-2.397601882303151,-3.7126345476288254,-2.0333193166225376,-2.9257968718922864,3.2702995806248003,-5.213946632774029,4.319854493436624,-1.658390414615616,-3.613173687906964,,,,,,,
BEN_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,19.43099287485391,-17.856217724866923,11.912377145941992,-8.80187849575621,-3.1020776578832083,-10.546933296466179,-2.579019991907314,1.092517298809216,-9.638439389495158,4.678727354991825,20.507884429348117,-21.790019120574687,11.456090807075809,-9.745069304688478,-3.2726629634676843,6.398426092169776,-3.6152987605577307,-0.4344919896040875,3.878790764662962,-14.697872260364045,-10.164052915560546,-20.425218329321964,40.31610782472422,-25.07705923186959,-16.526496994666264,48.63179297690791,-27.22939552574676,6.535858254647699,-8.258708966036533,-1.6634553919569783,-15.63637678804382,-2.000170676681864,-2.047465620097204,,,,,,,
BFA_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,7.5011828491982495,-5.223929800226583,4.257983151488848,-2.574422660286588,-0.20408116525757694,3.358121269884493,1.1916494274130562,0.8360308030654372,-0.686584275627729,1.1707047248885427,6.565360412730375,-4.975644471018644,3.4839275005297106,-0.7629676401116291,0.7603202482898382,2.8538932578751655,0.19496774213797535,3.816014775322845,185.04107329957012,-11.205339955291295,9.027597167273052,-13.781120887111351,17.985916198305027,-15.17704226677909,-3.8379328885865425,7.2340972333360805,-16.02945784366323,2.352653282218989,-9.484937083257876,3.613245334124203,-3.1240829715682192,-2.395795563779305,-2.396659599470821,,,,,,,
BGD_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-7.03795964393584,-1.9045904972188816,-1.062120123602794,-6.665282842116051,2.2404894188940503,-2.358379455106562,-0.3564114656522512,-3.575984039142731,-0.7912795064824498,0.598546693204005,-2.1353431253331525,-2.2997741737908357,-0.7215390131937404,-1.935381283055945,-0.2994887664560298,1.7744936984161235,-0.31762821474650277,-1.313101677415048,-9.729915877529164,4.975279442576108,-3.5718655867159916,2.9946600930710354,-1.0751178059572553,0.06849345915687996,-0.9679056925474001,1.0156722222161998,1.4232832549478813,2.4194808975261193,1.1069298108761243,2.0280469066707156,3.2903191023434153,0.5297646139893196,0.3863088158680356,,,,,,,
BGR_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,2.7746713745986935,-3.096279984808601,1.1615407958300337,-0.9737909217175992,-2.239189033376636,2.4122845284671026,0.9361685618089165,-0.447597735393222,2.9993000985568448,-3.60577878620167,-5.385741831568584,-19.94018905854411,-5.011674327558548,-1.3189472833070508,-2.2231027240938803,6.931980495264704,1.848053345357486,-4.634882531117464,-7.83020721318635,-7.882348366644425,0.9997024476472632,5.922703668417942,-5.27335439157145,10.782880488969326,-0.9091274323037231,0.28341107459736814,2.7588098451971943,4.522329921889238,-0.4152837805314046,-8.597956911783069,5.006993984379498,8.051426991307949,-6.318657701130416,,,,,,,
BLR_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,1.18835925903475,0.2853826819206803,-1.9131717036201066,-0.8597601233591211,-2.1681876039174783,-1.5326912013267255,-1.5104453295352953,-0.7825192585819172,2.2729213808927957,-2.0567330777519115,1.2566279458690395,-2.111855973609183,-6.491443212894189,-10.090289973045627,-8.659668242376199,-6.52017440767272,0.4690685780506942,1.0200705377372103,-33.19421478390368,0.6684732624760558,-4.266093548197865,-2.600005387074693,11.75215079900291,-7.923853247921602,5.085454884066357,5.8150954137486375,5.629099194073974,1.7739134311552989,5.744743664587494,1.1121760637096854,6.519840949222237,0.8475403305290832,0.7586459723784856,,,,,,,
BLZ_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-4.536117065349299,17.655498998185305,2.2652483369771694,1.036764321306169,1.1697779888818094,-15.019684707013,5.551630974401428,0.6820879871674452,-21.781680395497506,9.676621428828874,15.75214609789721,7.032413481498153,-9.830697761108885,-5.475827707890827,-4.48300369706759,-0.8965388190022341,-7.78980348808591,11.330739861565053,34.063176688489285,19.357605082026556,41.65059048147362,-41.38298530003154,63.30978195142044,106.1593899856983,-69.01640335116952,71.90628271805703,-38.5037889683404,37.54027142436186,-23.84925532983508,6.251048111664904,-4.678416024520817,0.08003199177646393,-0.1584774387412908,,,,,,,
BOL_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,3.963230378003415,-10.986486184124399,3.1873814288601623,0.5239475576524242,-22.56630371522474,3.7220812311016753,3.162647987627762,18.94200878904801,-17.110527443011073,-0.5609101345480342,11.983814858559663,-6.911013785676375,4.1444480479093615,7.5580478690717845,-28.359380051696117,6.621431061503957,1.2892295344725209,-0.35163726522746996,-25.53851560747762,62.841562521059764,-60.30939146239836,-33.20692652416672,74.59891931437379,10.492853496316828,99.06158582436922,20.356448181730705,-47.856177052371464,36.21271012411846,-48.14994552580821,-37.365719405611785,32.445905685005506,493.7658016159759,-1.4692417764706658,,,,,,,
BRA_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,3.501322118595162,-9.327962612138343,1.455605624953523,-1.3910064690045085,-15.54752415285837,2.7158653675442386,4.066777141379616,12.513853001013324,-11.559682636639367,-0.3408366782479099,6.838591117648128,-3.9613602733576503,3.267817021664353,5.711254110817272,-19.224044651982886,6.448246203782282,0.8814143515399356,0.5014814270192585,35.32588787501658,-30.539244860856485,-24.47087670645915,3.0653612700889896,22.98443635308708,0.7807798616387975,19.65951001906008,19.915480050850043,-32.80776067587472,65.04961802865408,-43.86185470958693,-21.69102735774307,137.22942871921288,0.8225588489922291,0.33135482496048907,,,,,,,
BRN_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,13.675653479453361,-17.637820260368542,-1.403030398080052,52.912466555648066,-35.839774387178565,-13.150974775564977,8.506619156297711,19.632550766650734,-17.535595926863905,-22.643790164925477,36.031731920819766,-6.845931718273846,27.422655050033548,-14.821442273045772,-8.408558422265344,8.868138106807532,-16.73617706105431,0.22607305360119936,-6.675293684796242,-47.864500685269,-0.33609580022921914,0.17060151752792707,-2.187708974609377,7.345788667314503,-5.7445923272419375,4.633567179392367,18.62313375353759,-2.728124175859229,4.450522888654669,-2.522616186368895,2.963470464305917,1.3117131972803866,0.9483370526270775,,,,,,,
BTN_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-0.8265753294356679,2.038178651856715,-1.6759989850729216,-0.36254706109985985,-0.7067685010658861,1.2159177156616918,-1.8327800203070899,-1.0872073486462381,-6.0708343667327975,-1.7722582702642447,5.290627660833287,-0.9663122339255361,24.935703095016194,0.18919037930590515,1.5410137402242141,1.5374471395893599,-0.3027838894795755,-5.798562017621879,18.932269888847483,93.88858487459055,-41.45507098295719,-31.605763863800043,3.707228271416022,-15.674569169738644,8.70681670433687,-1.8559615591102265,19.937016535987237,16.989517846372426,-18.800731729364934,13.675190280036524,45.44888526003937,0.07943314226836093,-0.04839659684049683,,,,,,,
BWA_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,-18.910659939507998,-13.082316271065736,5.248281905646438,-6.262530857256348,-23.25240273543485,-2.796460714864649,-5.529978611217927,24.759068152245657,-21.894960392511084,10.787879165400149,28.620095444788753,-20.464234063614697,37.4690715266771,-42.16518494359735,17.5909965854166,7.039431258390575,-17.99654880309757,-3.3365020523377407,231.89753537480775,-0.9107436396275289,11.97932220692802,34.3960577336487,-6.997406315664363,-66.60264142371079,34.21934294950012,-0.625198841643992,76.16796846073828,-41.283139676005284,174.1986167987063,-69.20328579687803,249.8885352812032,-1.1157074765377688,-0.9194826867884683,,,,,,,
CAF_Croissance_Émissions totales de GES (kt d’équivalent CO2) par Tete (pourcent),,,,29.152534637047143,-24.487500022121655,17.622277870086926,-12.475310737903445,-4.454921563049567,-15.366111076407801,-0.05113656449345161,4.518730001198282,-11.70707409165158,11.34786294393736,31.982139813050754,-29.254616691636343,19.587943842933772,-12.399125259734356,-4.153932539681913,12.261442838983047,-5.7516588883264435,-0.385451076462341,304.9168517066445,-22.20003442477967,11.692651340021829,-11.15269918164779,-24.2974555945641,48.7434590702059,-36.46933177534666,29.313537218964846,28.184364516735727,14.571851552156932,-14.755659736441215,-30.08320872158919,18.081808262362646,-0.3627210202587723,-0.042830538501706004,,,,,,,
